,Name,ID,Gender,Age,Genres,Popularity,Followers
5837,Cobra Starship,2aYJ5LAta2ScCdfLhKgZOY,mixed,15,"['neon pop punk', 'pop punk', 'post-teen pop']",55,507917
5838,Pilgaard,2MyOUJGp9Ql0chdY25a1Ti,male,80,[],12,69
5839,METRICKZ,2P7AfQW941UU324qq2ggZf,male,29,"['deep german hip hop', 'german alternative rap', 'german hip hop']",50,181829
5840,Young Kieff,4A7KjkSSYRNjt9Cp9MNEx4,male,0,['trap chileno'],39,25873
5841,Niels Geusebroek,7D22FhEGzT4jxbjWryB63l,male,41,"['dutch pop', 'dutch rock']",40,13387
5842,Saffeh,6eSYjiVkHcfFiHz8tBlSOz,,0,['dutch rap pop'],28,910
5843,Agnes Nunes,0OVOH98bZTn0lsdL7MclGw,female,0,"['nova mpb', 'r&b brasileiro']",51,258753
5844,Ciara,2NdeV5rLm47xAvogXrYhJX,female,34,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",68,6444458
5845,Koray Avcı,3sV7ijrP5xMHgWRlOnPTCi,male,0,"['karadeniz turkuleri', 'turkish pop']",48,1467509
5846,Alphabeat,7Defmv25Kj9knpobhHIghm,mixed,16,"['europop', 'metropopolis']",43,57364
5847,KvndySwing,3mvje4iLJHQX3Wr757PSmf,,0,[],41,10434
5848,TroyBoi,0tvpihdAsKiNnP6sWS3jUI,male,0,"['bass trap', 'electronic trap']",56,396322
5849,NOG,1QAoT8rjnSPy5pXpu3yiHS,,0,['trap brasileiro'],51,44735
5850,Salvador Da Rima,3zUcyANWSbo98ikca4ugrV,mixed,0,['funk ostentacao'],56,768753
5851,Mista E,47175cxvnEFNA0NjkDPv20,male,0,[],6,24
5852,kojikoji,13lFKnH7sS9T35uPQmxaOs,,0,"['japanese r&b', 'japanese soul']",47,91028
5853,Cathrine Lassen,5i09Vd9N18qRJl2RcXODOp,mixed,0,[],34,1531
5854,DZIARMA,6LwJ1zgqEFyIwXzDD44Qsn,female,0,['polish hip hop'],41,37439
5855,Ramirez,3H6CaRooDAoCeRCpYwOXj2,female,0,"['cloud rap', 'dark trap', 'phonk']",64,350112
5856,Seiler und Speer,4PBCFEjR4a3OGdOZ6jeKKM,mixed,6,"['austropop', 'volkspop']",52,335587
5857,Lavaado,042sjIstxjQz7xhDkEayIE,,0,[],18,9702
5858,Cub$kout,5oDubysiHhs8rspgUVeycc,mixed,28,[],16,60
5859,Dinah Nah,1XCk5imG5zSvwFl3N7yUo8,female,39,"['melodipop', 'swedish pop']",14,8076
5860,Sunanda Sharma,7AKO4PWJ6ToZVUfA5xmsIY,female,0,['punjabi pop'],59,925111
5861,EXID,1xs6WFotNQSXweo0GXrS0O,mixed,8,"['k-pop', 'k-pop girl group']",50,1548804
5862,Vingadora,7mP8fPbxbcw0iLEO47t2lM,mixed,6,['axe'],26,150316
5863,ETC.,1qz5HLBHOge1yHlMVAZ9hO,male,0,"['thai indie rock', 'thai pop']",41,210996
5864,Anna Kova,286w6qp0xgPtlyggwQk6DL,female,0,[],33,12638
5865,Samia,1Uk1GyijF6fSfX4mWq5bfR,mixed,23,['indie pop'],49,130868
5866,Aiman Tino,1XrmJDoaVBEx2g7uKWa89a,,0,['malaysian pop'],41,223929
5867,Zynakal,3Cs5QQYz6pMhbEKaBNCtfi,,0,"['malay rap', 'malaysian pop']",39,111997
5868,Ayah Marar,4xQ2BGOBUXgjxO2PAhrIyS,female,39,['jordanian pop'],47,7842
5869,Kleerup,2YL0l5fnyHE9FEf1bwFGCc,male,41,"['metropopolis', 'swedish electropop']",43,42163
5870,Vicentico,25THA9HUHoxpCT4LBp7UsZ,male,56,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",61,1607138
5871,AM La Scampia,0WzzOQ8n065ISKclSusFzY,,0,"['french hip hop', 'pop urbaine', 'rap marseille']",42,100562
5872,Mc Pierre,4o81gV1CcJK6gge4ZhWd9r,male,0,['brega funk'],46,14012
5873,Misha Omar,5cpxHc2y6L3Jn3FWY3z94Q,female,38,"['classic malaysian pop', 'malaysian pop']",39,217695
5874,Per Gessle,5pFJ8lLOUnyEaNrrf7D1KK,male,61,"['classic swedish pop', 'swedish pop']",43,65531
5875,Danny Paz,0JMR248CSpmfp3eoi93iGC,male,0,[],28,1411
5876,Maskinen,6nDcZd5c9z3OS5hWvCsWBf,mixed,13,['swedish alternative rock'],36,156709
5877,Ricky Hsiao,0E6oEhZZtQvj811iXQFLrB,male,43,"['mandopop', 'taiwan singer-songwriter']",47,226071
5878,Fox Stevenson,2BQWHuvxG4kMYnfghdaCIy,male,27,"['complextro', 'dancefloor dnb', 'electro house']",53,220661
5879,Empire Cast,7EjxNoVjXo7gL73F2EdXVA,,5,['pop r&b'],50,580264
5880,Bryan Alvez,6FZjAN4tUrVUtL1YcJvUsQ,male,0,[],34,496
5881,MATTN,1RQ3ZwCNI7KniEKIN5kkio,female,27,"['belgian edm', 'sky room']",51,171306
5882,AUTTA,7kM2bHp9WgqwOE4VUKAlRv,mixed,0,"['thai hip hop', 'thai pop']",41,57196
5883,Cupido,4cK5uxWRVJ3QOSfaBMX2Ex,mixed,0,['urbano espanol'],50,96760
5884,Firat,5ePGdHwXrYiVXslyf1sYgF,male,0,[],25,52862
5885,Chardy,3Rr1Vx3lro8cxDD6OFnYkJ,,0,['melbourne bounce'],27,3910
5886,Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,male,48,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",71,2620656
5887,Tibz,2fAaFNSG0aQucjQigOtHZF,male,0,"['french pop', 'pop quebecois']",42,69560
5888,Chantel Jeffries,2HFuviZiAYhouKgvRX0y45,female,27,"['kentucky hip hop', 'la pop']",31,43521
5889,HANA,0tNbH2kZbB9s4NvKld5TZm,female,31,[],13,5311
5890,Eetu Kalavainen,2gmrjqnmYgLobcr15nJR3O,male,30,[],28,36
5891,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,male,78,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",65,2229526
5892,Men At Work,0f3EsoviYnRKTkmayI3cux,mixed,41,"['album rock', 'australian rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",64,1178707
5893,Karate Andi,52JDGHEmHKktNs1lN7HCl8,male,0,['deep german hip hop'],44,86542
5894,Kin$oul,6HhsbprrJmKeaH8SgSlGge,male,0,[],51,14715
5895,Fong Beer,08PhHctWLQxOtswj9SwjbV,male,0,[],0,8
5896,Kozmos,0qERHMCWkMoZvWZMngc1A6,male,0,['turkish hip hop'],49,97060
5897,Kaash Paige,0f2YkMXwFNJNSX7MymevKE,female,0,['contemporary r&b'],63,424857
5898,Cesar Cetino,5XAMoFYhTPlDTAMs18LjMg,male,0,[],39,22301
5899,Jess Lee,02Cz717BTulFiQXUuIXH6n,male,0,"['malaysian mandopop', 'mandopop']",41,147468
5900,Aman Hayer,2BbbmzjRFPhzLWrLQxvlus,male,0,['bhangra'],47,258330
5901,Shruti Pathak,3wZBspj86lRk2XLf4gfnSE,female,37,"['filmi', 'modern bollywood']",57,136769
5902,Amrita Singh,5ZVycSnntFQRyXFpO6TdsU,,0,[],42,9805
5903,Gourov-Roshin,65nLHsd1qvpjrzK4pGbEpC,,0,['modern bollywood'],45,15628
5904,Haji Springer,6gklEOXgUcoqD4CGjcE6ze,,0,['desi hip hop'],41,6556
5905,Sanjeev Darshan,6jMkDTgOniC7meOiAFMHrx,mixed,0,['modern bollywood'],30,62534
5906,Sirkus Eliassen,64LEkaZmatB7DhVnkDlZhh,male,0,['nordnorsk musikk'],30,133655
5907,Lorenz Büffel,6dKYo2aegt1Cpez6tyd2ai,male,41,"['discofox', 'partyschlager']",51,71436
5908,Malte Ebert,3UaEtP4pJGDhyEzy47AMzl,,0,"['danish pop', 'scandipop']",51,28409
5909,Method Man,4VmEWwd8y9MCLwexFMdpwt,male,49,"['east coast hip hop', 'hardcore hip hop', 'hip hop']",68,2054767
5910,Rolandz,6cYpGRwsphKMAdkYw2KuXS,mixed,12,"['classic swedish pop', 'dansband', 'danspunk']",35,36393
5911,Aretuza Lovi,3cKD8x85OnB9pu8T8k5GYe,female,30,"['funk carioca', 'pop lgbtq+ brasileira']",31,320486
5912,Dimitri Vangelis & Wyman,10hGPIDZi33LRaYRIq3Bh4,mixed,0,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",49,520221
5913,Pony Pony Run Run,6RXZaVIbZfdngXJOSGrVH3,mixed,17,"['french indie pop', 'french rock', 'nantes indie']",36,40923
5914,JB Scofield,13eBAN8IqzICKLq1BzGmqj,male,0,['uk hip hop'],32,24725
5915,Lost Prophets,2H60HTQJ2HYNV1R83OTTbi,,0,[],5,7051
5916,Jackpot Scotty Wotty,09XH5qagU5qcWhYXcQYsjX,male,0,[],32,300
5917,U-God,0G070wUUUBptmqGEKAAUVx,male,49,"['hardcore hip hop', 'hip hop']",56,128668
5918,Masta Killa,0ME1RawvWt3qOJnYnxVqeh,male,50,['east coast hip hop'],52,137250
5919,Cappadonna,0dS5xeDefwoUNasLUHnCjR,male,50,['east coast hip hop'],51,154110
5920,Inspectah Deck,4OBbOrkD4geIjOLrICN3wO,male,50,['east coast hip hop'],63,228089
5921,GZA,6ns6XAOsw4B0nDUIovAOUO,male,53,"['east coast hip hop', 'hardcore hip hop']",60,526182
5922,Professor Green,0oJM3iJjMdzgsd4z5VHQvw,male,36,['grime'],45,358105
5923,Vory,0GeeIVcvGA8GSlWsoY1dkG,male,0,"['kentucky hip hop', 'trap soul']",55,135460
5924,The Flint Chozen Choir,09BrKhoBYOu5vHVkBZ5U5X,male,0,[],26,175
5925,TIA RAY,70paW48PtCtUjtndElrjrL,female,35,"['chinese jazz', 'mainland chinese pop']",44,78517
5926,ayokay,4BzCdhJTyTS3gumq9xmymb,male,0,"['electropop', 'indie electropop', 'indie pop rap', 'indie poptimism']",49,182155
5927,Fire EX.,7qBIgabdHdcr6NLujDxWAU,mixed,19,"['mandopop', 'taiwan indie', 'taiwan pop', 'taiwan punk']",46,98376
5928,Candy Dulfer,287jMoxHzjERgHI6ja8TKa,female,50,['smooth jazz'],45,90626
5929,Astol,13LaDWlkqsIjVkIA9Hdciy,male,0,['pop virale italiano'],38,246800
5930,La Rouge,0gHpIfv815XYSaH0m3X08y,mixed,0,"['kaseko', 'surinamese pop']",37,8451
5931,The Main Level,1umTeYMbiCSj1nl2fqXVcZ,mixed,56,['scandipop'],18,15348
5932,Santiz,2lWtzXiv5ho1HaBfZiNWQV,,0,"['russian gangster rap', 'russian hip hop']",43,282043
5933,GBGLILACTIVE,44ruv5Iybv9BuHg5U54tqD,mixed,23,['dmv rap'],21,1879
5934,Hayley Kiyoko,3LjhVl7GzYsza1biQjTpaN,female,29,"['alt z', 'indie poptimism', 'pop']",56,1672922
5935,Elias Kaskinen,2ema1DJVrVL8ZzcNF2hRcj,mixed,10,"['finnish dance pop', 'finnish pop', 'iskelma']",29,5015
5936,Farhot,25dl7AnPGblWzL4vmQ0qCt,male,0,['hamburg hip hop'],35,11272
5937,Pedro Calderon,0yfhOzsYbBALSbWK4DjpCh,male,0,[],60,19715
5938,D' La Crem,3VvNUTRCcLvm3mU1gIw9Jm,,0,['flamenco urbano'],37,25007
5939,El Greco,2fe5YD0v1HzDeACkHSPAXG,,0,['flamenco urbano'],38,18820
5940,Lorentz,2QDnY1LY2mnzeeKGZLHoc7,male,29,"['swedish hip hop', 'swedish pop rap']",27,12889
5941,De Fellas,2TgfGXSqjJI3Neg2lNeptE,mixed,0,['dutch hip hop'],40,20465
5942,Turac Berkay,4HayvIldCq8J4MEpyQ1Rcm,male,34,['deep turkish pop'],40,6902
5943,2zer,7Iw6TwPkS7bja1OrA3Neal,male,0,"['french hip hop', 'rap calme']",37,32794
5944,DJ Cassidy,1xLOb1CC0N70wA28T7Q5uE,male,39,[],40,20732
5945,Son Feci Bisiklet,4q2SZIdLq6YTc9cZLCclWc,,0,['turkish rock'],57,1128589
5946,Daryl Braithwaite,4t52ndk0OkAxtb4vMDLPhe,male,71,"['australian pop', 'australian rock']",44,166089
5947,Zeynep Baksi Karatağ,0JQnINHQ01rwdmLEyE2d3z,female,36,['turkish singer-songwriter'],39,56906
5948,DYSTINCT,1cKyknhftNKXCjMBd2hDrG,male,0,"['belgian hip hop', 'rap belge']",65,321956
5949,HARV,30wdrkW0hVWYdLxmUaIYZp,mixed,24,[],33,942
5950,Eka Gustiwana,0VDaMGtUchXP8EtF1iUVIi,male,31,['indonesian edm'],41,23195
5951,The Company Band,5Sp7BJWoMgqVFpPlo3nip4,mixed,35,"['alternative roots rock', 'stoner metal', 'stoner rock']",31,31550
5952,le Shuuk,7bH17jyjkwMPMh9AS8EH0u,male,32,"['berlin minimal techno', 'big room', 'slap house']",52,65289
5953,François Couperin,4kVLtXuKJTE7SgYd2sQtaL,mixed,28,"['baroque', 'classical', 'classical era', 'early music', 'french baroque']",44,45628
5954,Gurlez Akhtar,55kkrbuMkdzPGD7YGA6xrJ,,0,['punjabi pop'],66,226999
5955,Maia Estianty,18mFJ2se4G6c7S82b7suRj,female,44,[],26,2031
5956,Tata Janeeta,6reQVU3OFzQdP0NqZCwrCz,female,37,"['indonesian pop', 'indonesian pop rock']",42,256355
5957,ACRU,0bYQe0JDIjxkSHQoXlfngl,male,23,"['argentine hip hop', 'bases de freestyle', 'rap underground espanol']",48,359733
5958,STORi,0cNL0rBLHK5qIViN1EYM6h,,0,[],34,765
5959,Sergio Sylvestre,4Qd0fF3Bmarm9njMZetTrw,,0,"['italian adult pop', 'italian pop']",32,70405
5960,Simon la Letra,6hYxQDiGct9yfRlSEv3F8a,,0,['reggaeton chileno'],53,194568
5961,NÏKA,5H9Gv8Ld3MwtWDm832KCAo,female,0,[],37,2454
5962,Bubbi Morthens,0MtTfq27LQu7CmE5t308Up,male,64,"['classic icelandic pop', 'icelandic pop', 'icelandic rock', 'icelandic singer-songwriter']",42,33603
5963,Grupo 5,0l8RtvcBMjeOqfgRSVo2d6,mixed,47,['cumbia peruana'],62,3128124
5964,Reza Oktovian,2lM2f6loqD5wA5lWgmB3il,mixed,15,['indonesian hip hop'],39,50854
5965,Billy Taner,2wDPEmGxZefhW42RGBOJxP,male,47,['indonesian edm'],39,438
5966,Prince Husein,3JzIIqZI9biLWd2LyC6lus,male,0,['indonesian edm'],44,12394
5967,HEDIA,5xkGo7aA8kqDm5tKGl1rIw,,0,[],16,1285
5968,Kristen Marie,6iM7TLUhK5wKyqcNVA09MU,,0,[],20,2930
5969,Cengiz Ateş,6XsUIOewd3g4mNOwFXpNFy,,0,[],3,3862
5970,Tan Bionica,37MCoi4pcUf9EKsPXeuCqU,mixed,18,"['argentine rock', 'argentine telepop']",64,768271
5971,Krewella,0Cd6nHYwecCNM1sVEXKlYr,mixed,13,"['edm', 'electra', 'electro house', 'pop dance']",52,932385
5972,Shi Shi,4XKp9GFAQfsh2NflSRnHQi,,0,"['mandopop', 'taiwan pop']",51,164778
5973,Kayah,2v295z585SM68pluEKXKSM,female,52,['polish pop'],55,72253
5974,Vassendgutane,5sSnMyOXFRHWNFcC2LgdT2,mixed,0,['norwegian country'],48,106554
5975,Marek Ztraceny,7s4NiavZ071gzNghPJVmUu,male,35,"['czech pop', 'czech pop rock']",48,273718
5976,Can Güngör,1G2uUovCzQzQTxT5YM7zPN,male,0,"['turkish alternative', 'turkish alternative rock', 'turkish rock']",35,60487
5977,The Jungle Giants,6wFwvxJkurQPU2UdeD4qVt,mixed,9,['australian indie'],54,256496
5978,Yoon Mirae,1Do4bSzfUl0KWL9r1fITu0,female,39,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",52,288341
5979,Miss Bolivia,4xx3PjUWxXY0qEXUdDhrwx,female,44,"['nu-cumbia', 'rap latina']",36,120262
5980,Sam J'taime,5xI2wCNNCEJClRVASUysAh,male,33,['dutch hip hop'],37,25968
5981,Ulrikke,5h9tiTx6BP5l5ZCrI7cUYh,female,25,['norwegian pop'],37,16067
5982,Nat Dunn,6uNiUxDeo17yUnA472Zhni,female,0,[],40,2656
5983,Slza,0BeixPyuDxNBW6ZOo7YimX,mixed,6,['czech pop'],39,146765
5984,Stephen Marley,0CIwCGmQMqHqiblnZlFia1,male,48,"['reggae', 'roots reggae']",57,644797
5985,Celeste,49HlOY4gkHqsYG9GCuhkcc,mixed,15,['british soul'],58,457234
5986,Yo Lee,1D2LuIU6rgg0MGa0l8wYJh,male,33,"['mandopop', 'taiwan pop', 'taiwan singer-songwriter']",38,56717
5987,Alexandra Stan,0BmLNz4nSLfoWYW1cYsElL,female,31,['romanian pop'],58,383842
5988,Alex Ubago,2tY2GFdhH0Wa2VBvsxew5X,male,39,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",63,2311307
5989,Yves V,47BEc2RoW53owMyxacXWdV,male,39,"['belgian edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'slap house']",57,285930
5990,Cher,72OaDtakiy6yFqkt4TsiFt,female,74,"['dance pop', 'pop']",70,3202758
5991,Mc Henny,3lT6gKD7eGb3dZRutZ3Jol,,0,['funk paulista'],39,57073
5992,MC Lya,7mOHrerbDSX5PbvTbuFAS9,female,33,['brega funk'],32,41207
5993,Joe Buck,66ko2UINS5X1TRK48kdsyh,male,24,"['dutch pop', 'dutch rock']",39,15500
5994,DMA'S,1iUTUix5kea176M0uJTsh4,mixed,7,"['australian indie', 'australian surf rock']",52,240853
5995,Mœnia,3QmmtMrEf7aQrsd1VtejAV,mixed,23,"['latin alternative', 'latin arena pop', 'latin pop', 'mexican pop', 'mexican rock', 'rock en espanol']",61,864022
5996,Lil Silvio,0iEsMMMvNaDBX3l61sRkok,male,26,['vallenato moderno'],40,46545
5997,UNISON SQUARE GARDEN,449AEgfeOxqAuRn0uX6l3u,mixed,0,"['anime', 'j-pop', 'j-rock']",53,398580
5998,Stan Walker,7fRw4ouudxR1jHgyrTIKuY,male,29,"['australian talent show', 'nz christian', 'nz pop']",49,220695
5999,Shu-Bi-Dua,6Y99TxJKt19wJFbmpoRzLp,mixed,47,"['classic danish pop', 'dansktop']",48,85712
6000,SosMula,7fFfPSHnrplQpezV79CFYc,male,26,"['cloud rap', 'dark trap']",61,133506
6001,Millyz,7dDYME7Y3GoEQotd8gUvQg,,0,['boston hip hop'],51,63210
6002,Erik Hassle,6MKNzi38fPQCFRdWOtHqTJ,male,31,[],34,51577
6003,Jimmy Page,55bGuHb50r5c0PeqqMeNBV,male,36,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'progressive rock']",38,519236
6004,Raschid Moussa,6NtaAGerS1mblEJLOVyplc,,0,[],21,895
6005,FINNEAS,37M5pPGs6V1fchFJSgCguX,male,23,"['alt z', 'la indie', 'pop', 'pov: indie']",66,1901716
6006,Metth,6T5EThaaQrfKqzdQ4eRuHf,,0,"['turkish alt pop', 'turkish hip hop', 'turkish trap']",30,72038
6007,Emily King,6jlWj6y00bMQt8XoKuCjyZ,mixed,0,"['neo r&b', 'nyc pop', 'pop soul']",45,196640
6008,Big Daddy Kane,6futYSDVulYR2PktBjTB5W,mixed,45,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'old school hip hop']",45,529907
6009,Daichi Miura,4UTEZqrPqLDOhBfraPNciJ,male,32,"['j-pop', 'japanese singer-songwriter', 'okinawan pop']",47,514533
6010,Sifax,5dacK0fiMwLoV93yBdUrZK,male,0,"['french hip hop', 'pop urbaine', 'rap francais']",41,140888
6011,WEISS,0FBRY66KVaAiddGVefikLB,male,0,"['house', 'tech house', 'uk dance', 'uk house']",54,81439
6012,Juanka El Problematik,4lYCHDsGD7sbyyiTzMdXZ1,male,0,['reggaeton flow'],37,64452
6013,Vaundy,2IUl3m1H1EQ7QfNbNWvgru,,0,"['j-pop', 'japanese soul']",71,2064023
6014,Meland x Hauken,1lel1kMN3SUvXOtrO2tmfr,,0,['russelater'],33,12292
6015,Blinkie,0nJcDqY6ox4kHB92AuRA8j,male,0,"['deep groove house', 'house', 'uk dance']",46,36732
6016,La Unión,2Ax9wZpdlg4r2zkc3pcI8U,mixed,36,"['cantautor', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'spanish new wave', 'spanish pop']",56,570771
6017,Leo García,54YdJC33Ztc1CNIuodmyUb,male,0,"['argentine indie', 'argentine rock']",34,20125
6018,LA Vision,02qlwM8fpqep7vX8KKEFmK,male,0,[],46,8966
6019,Emma Bale,1vlR56ECqMAOA2mUTcTgPV,female,20,['belgian pop'],41,39267
6020,Roshelle,05OYdU3diEpNYjaAHNaZTt,female,0,['italian pop'],36,36825
6021,Alessio Bernabei,5h3q1B0hEjnq3BL8WYh9GE,male,0,"['italian adult pop', 'italian pop']",23,107421
6022,On June,4B5rYujqJxWucM0JyYsaFn,mixed,0,['deep tropical house'],30,3584
6023,Marsimoto,6jL3G5P8rxfUamkyqmRJNU,male,37,['german reggae'],37,223768
6024,Saucy Dog,4WqXqPmUuenMIr4QaFrZXN,,0,"['j-indie', 'j-pop', 'japanese alternative rock']",62,991547
6025,Raving George,2mn602IBi2DIgqVl2vnam6,female,28,['belgian techno'],38,24368
6026,Max Jenmana,5nkD00FEf53rM9s4v33uFx,male,83,"['thai indie pop', 'thai pop']",36,197187
6027,Ai Otsuka,0q7KOr99MYmwKxivChxpSd,female,37,"['j-pop', 'japanese singer-songwriter']",48,439758
6028,Efek Rumah Kaca,3uSvD31crYEsBLuiAFD02b,mixed,19,"['indonesian alternative rock', 'indonesian indie', 'indonesian indie rock']",50,803386
6029,Whethan,0vqJkZ0RpLZixt3lTmD8vP,male,21,"['electropop', 'hyperpop', 'rage rap']",65,274593
6030,AVIWKILA,5wZoqr9DBLE7BYXUC1PhSs,,0,"['indonesian pop', 'javanese dangdut']",39,397129
6031,Lila Drew,31ce51nzy9QQQlfnkwRm9F,male,37,[],31,12513
6032,Morteza Pashaei,7kyv6pxakvg25qRWqq9vj7,male,0,['persian pop'],42,74506
6033,Ryota Fujimaki,7r3FkquAY1tv1roZs3unJ1,,40,['japanese singer-songwriter'],26,19556
6034,D'Angelo,336vr2M3Va0FjyvB55lJEd,male,46,"['indie soul', 'neo soul', 'soul']",57,1199609
6035,FIIXD,3E2RbO6J3JSYa9VgP5iGMH,,0,"['thai hip hop', 'thai trap']",42,362757
6036,The Citizens of Halloween,164hs3x1Tsp3FgJWNHee1r,mixed,36,['halloween'],54,22724
6037,Pharfar,49RU88uYsEKLG31sTyEcIo,male,46,"['danish hip hop', 'danish pop']",28,11568
6038,Nickelback,6deZN1bslXzeGvOLaLMOIF,mixed,25,"['alternative metal', 'canadian rock', 'post-grunge']",74,6650490
6039,Fætr,1oeK1ZM3nUf6sCOvg8SyUx,,0,"['danish hip hop', 'danish pop']",18,6261
6040,Xiao Yu,7In8YZ3XHuwSNUTEyIO0HA,male,36,"['mainland chinese pop', 'mandopop', 'taiwan singer-songwriter']",41,134603
6041,Mr.Ontspannen,6qhuEc7lNRA37lUpbvAzZA,,0,[],23,72
6042,Sebastian Walldén,6nVppoLxZQC587nnLTQcKx,,48,['swedish pop'],21,3942
6043,Mel Tormé,4X8QFzZ1HqwPfwDfyjtwXC,male,73,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']",53,177617
6044,Jordan XL,0ohejzbVLavhnXOIosVuFF,mixed,29,[],0,1
6045,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,mixed,19,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",65,4360512
6046,Uncle Phil,17H0e06O6EFjfUIbbAPcq3,male,0,[],29,161
6047,Paul Kalkbrenner,0rasA5Z5h1ITtHelCpfu9R,male,43,"['electronica', 'german techno', 'leipzig electronic', 'minimal techno']",60,1198361
6048,The Drifters,1FqqOl9itIUpXr4jZPIVoT,mixed,10,"['adult standards', 'doo-wop', 'rock-and-roll', 'rockabilly', 'soul']",60,506026
6049,The Darkness,5r1bdqzhgRoHC3YcCV6N5a,mixed,20,"['glam metal', 'hard rock']",56,415553
6050,Karel Gott,4zaslnpNr10iUFJGx0XqpM,male,80,['czech pop'],52,305319
6051,Sibel Gürsoy,21rEpGtj68gMnIKqDGU4Wg,female,42,[],37,591
6052,TWENTY88,6g8AmloI8egfrr3dm3SnUL,mixed,4,[],42,593313
6053,Tomas Ledin,518rTAIFPwQjLUSi4Pdzzn,male,68,"['classic swedish pop', 'swedish pop']",43,186785
6054,Annie Lennox,5MspMQqdVbdwP6ax3GXqum,female,65,"['new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'synthpop']",68,1461756
6055,Juancho Marqués,5JcO3FHEBbWTQMUHmWtU2g,male,0,"['spanish hip hop', 'urbano espanol']",49,152002
6056,Earl Sweatshirt,3A5tHz1SfngyOZM2gItYKu,male,26,"['alternative hip hop', 'drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",67,2151004
6057,La Kuppe,7krUxybhp1bUwFBxpOtmZb,female,0,"['cumbia pop', 'cumbia villera']",50,456267
6058,98º,6V03b3Y36lolYP2orXn8mV,mixed,23,['boy band'],53,472345
6059,Marnik,6S3KljEiIOWoLMUyZrkQUc,mixed,0,"['dutch house', 'sky room']",64,114319
6060,Los Claxons,4AgfaZvOiSS97uy5ekQ7bf,mixed,16,"['latin alternative', 'mexican pop']",52,493406
6061,Mikky Ekko,1buzCmyYZE4kcdLRudsb8V,male,35,['nashville indie'],64,130960
6062,Nseeb,2VYKEArHHgHXRdudm8kUjz,,0,[],0,4
6063,Pure Negga,1F23hhbmyCMBq3BadxKNhk,mixed,29,[],57,348420
6064,Mindset Evolution,4VaVIkpEoGdrrinhb16sof,mixed,26,['heavy alternative'],6,1601
6065,Moksi,5jm3x1qIibWdKSEMw2G011,mixed,5,"['bass house', 'brostep', 'dutch edm', 'electro house', 'electronic trap']",46,111405
6066,OmenXIII,760kxYHN5QTrD1DehiimjB,mixed,37,"['cloud rap', 'dark trap']",53,281720
6067,Anthony Hamilton,2DzRMyWgjuMbYvt5BLbpCo,male,68,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",56,1565031
6068,NERVO,4j5KBTO4tk7up54ZirNGvK,mixed,15,"['australian dance', 'dutch house', 'edm', 'electra', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",51,759889
6069,Dimension,1QMgre3BHX161ZHtWMUu6S,mixed,28,"['dancefloor dnb', 'drum and bass', 'uk dnb']",60,106457
6070,Vale Lambo,26OG4ryQ7oFAbUNAvYCOgn,male,0,"['italian hip hop', 'rap napoletano']",51,270862
6071,Rem Digga,2R1OELuSJzXjRm8lc8FjPC,male,33,"['kavkaz', 'russian gangster rap', 'russian hip hop']",49,181747
6072,Tesity,4QoYTY4OeABi9RUuTmwxYL,,0,[],17,113
6073,Touch Sensitive,2OC53Inn0G9QwWM7CM0G5Z,male,0,"['aussietronica', 'nu disco']",39,59231
6074,Mehmet Erdem,0ylYRIvKTpv9uvTfKbYjM0,male,42,"['turkish pop', 'turkish rock']",44,677213
6075,Seedhe Maut,2oBG74gAocPMFv6Ij9ykdo,male,0,"['desi hip hop', 'hindi hip hop']",60,483112
6076,Julma H,7mKscnDRoAl66sOv4kHcEw,male,0,[],19,441
6077,Urban Cone,3WOOglGBDGvr6c2WBeMAWn,mixed,10,['swedish indie pop'],37,68382
6078,Girls' Generation-Oh!GG,1foL9hLC9M6U94dINtOYfb,mixed,1,"['k-pop', 'k-pop girl group']",37,213929
